"";"is_paid";"num_subscribers";"rating";"num_published_lectures";"discount_price__amount";"price_detail__amount"
"4212";TRUE;1802;3,92195;27;455;5440
"4213";TRUE;1162;4,17777;38;455;8640
"4214";TRUE;3364;3,58767;23;455;6400
"4215";TRUE;961;3,63873;25;455;3200
"4216";TRUE;4367;3,91727;40;455;2560
"4217";TRUE;4358;3,88228;52;0;1920
"4220";TRUE;1347;4,20331;36;455;8640
"4222";TRUE;84;3,9343;9;480;1920
"4223";TRUE;3384;2,7325;23;455;8640
"4224";TRUE;3025;4,58455;29;455;2560
"4225";TRUE;170;4,43417;26;455;1280
"4226";TRUE;5849;2,69873;37;455;6400
"4228";TRUE;1045;4,42306;33;455;8640
"4229";TRUE;133;3,8059;38;0;3840
"4230";TRUE;452;4,01007;25;455;1920
"4231";TRUE;169;4,25903;8;0;2880
"4232";TRUE;3007;3,53155;18;455;8640
"4233";TRUE;373;4,24359;23;455;6400
"4234";TRUE;5697;4,40068;24;455;1600
"4235";TRUE;6054;4,01152;11;455;8640
"4236";TRUE;191;3,19862;29;455;1280
"4237";TRUE;5031;4,20247;13;455;3200
"4238";TRUE;8581;4,68382;33;455;8640
"4239";TRUE;518;4,13578;39;455;1280
"4240";TRUE;1782;4,70947;24;455;1600
"4241";TRUE;2498;3,92093;53;455;7040
"4242";TRUE;96;3,61379;35;455;8640
"4243";TRUE;3435;4,96242;54;455;8640
"4244";TRUE;875;4,02127;24;455;4800
"4245";TRUE;1941;4,22101;34;455;8640
"4246";TRUE;2160;4,38303;30;455;8000
"4247";TRUE;777;3,48434;15;455;1280
"4248";TRUE;161;4,06449;19;455;6400
"4249";TRUE;140;4,41041;11;0;3200
"4250";TRUE;259;3,51763;54;700;1920
"4251";TRUE;1872;4,09478;37;455;8640
"4252";TRUE;7327;1,94323;111;455;7680
"4253";TRUE;1499;4,31501;8;455;1280
"4254";TRUE;9084;4,25751;14;455;8640
"4255";TRUE;144;4,15939;19;0;12800
"4256";TRUE;4974;3,98864;26;455;1280
"4257";TRUE;212;4,60345;28;455;4800
"4258";TRUE;310;4,35523;27;455;3200
"4260";TRUE;2326;4,33542;22;455;3200
"4261";TRUE;434;4,47668;50;455;8640
"4262";TRUE;4405;4,26;12;455;6400
"4264";TRUE;10027;4,12239;24;455;8640
"4265";TRUE;2391;3,15396;13;455;1280
"4267";TRUE;4863;2,63667;5;455;8640
"4269";TRUE;2547;3,63229;23;455;1600
"4270";TRUE;330;2,89455;12;455;1280
"4271";TRUE;197;4,47625;35;455;6400
"4272";TRUE;295;4,36176;7;455;1280
"4273";TRUE;6717;4,45218;20;455;8640
"4274";TRUE;9784;3,64209;22;520;9600
"4275";TRUE;1272;4,42194;48;455;8640
"4276";TRUE;6686;3,99217;10;455;2880
"4277";TRUE;8064;4,19908;21;455;6400
"4278";TRUE;4038;4,20096;16;455;1280
"4279";TRUE;201;4,64732;33;455;6400
"4280";TRUE;1411;4,47903;54;0;1920
"4281";TRUE;289;4,27966;9;455;3200
"4282";TRUE;243;3,09546;17;455;8640
"4283";TRUE;1452;4,10409;25;455;8640
"4284";TRUE;10176;4,62619;84;455;6400
"4285";TRUE;726;4,01546;11;455;6080
"4287";TRUE;1866;4,52824;44;455;1280
"4288";TRUE;1257;4,42343;15;455;8640
"4289";TRUE;147;4,42766;29;455;7040
"4290";TRUE;1258;4,17812;85;455;8640
"4291";TRUE;367;3,36111;21;455;8640
"4292";TRUE;1094;4,5892;49;455;1920
"4293";TRUE;4013;4,0482;18;455;6400
"4294";TRUE;287;4,4011;28;0;12480
"4295";TRUE;1850;4,71158;22;455;1280
"4296";TRUE;180;3,27122;8;455;1600
"4297";TRUE;5284;4,21299;18;455;6400
"4299";TRUE;1621;4,28752;29;455;8640
"4300";TRUE;77;4,46634;10;455;1280
"4301";TRUE;11587;4,41947;13;455;1280
"4302";TRUE;211;4,0812;8;455;1600
"4304";TRUE;2088;3,45876;27;455;1280
"4305";TRUE;272;3,7051;14;455;1280
"4306";TRUE;10402;4,45947;23;455;6080
"4307";TRUE;4473;3,9444;14;455;1280
"4308";TRUE;4551;4,29178;28;455;8640
"4309";TRUE;168;4,31609;35;3200;8640
"4310";TRUE;936;4,02951;14;455;1280
"4311";TRUE;1072;4,1488;25;455;4800
"4312";TRUE;15924;3,75321;12;455;8640
"4313";TRUE;620;4,6509;36;455;8640
"4314";TRUE;667;3,9689;26;455;3200
"4315";TRUE;324;4,15652;26;455;2240
"4316";TRUE;396;3,23829;9;455;3200
"4317";TRUE;360;4,116;12;455;8640
"4318";TRUE;163;4,29819;20;455;6400
"4319";TRUE;4271;4,18211;30;455;1280
"4320";TRUE;343;4,35081;39;455;8640
"4321";TRUE;3345;3,96002;22;455;5760
"4322";TRUE;135;4,10487;5;455;1280
"4323";TRUE;526;3,84431;10;455;3200
"4324";TRUE;359;4,31888;24;455;8640
"4325";TRUE;178;4,30399;32;455;2880
"4326";TRUE;356;3,87003;36;455;2240
"4327";TRUE;4272;4,0144;23;455;6400
"4328";TRUE;138;3,51929;16;455;6400
"4329";TRUE;314;4,37885;20;455;8640
"4330";TRUE;11522;4,19359;42;455;8640
"4331";TRUE;1123;4,43942;24;455;4480
"4332";TRUE;526;4,43151;50;455;8640
"4333";TRUE;99;4,37743;12;455;1280
"4334";TRUE;92;4,48642;53;0;3520
"4335";TRUE;2422;3,48486;7;455;1280
"4336";TRUE;2159;3,60013;12;455;1280
"4337";TRUE;2901;3,38591;34;455;1280
"4339";TRUE;170;4,29292;38;455;6400
"4341";TRUE;201;4,22026;17;455;8640
"4343";TRUE;115;4,18597;28;455;1600
"4344";TRUE;92;4,43682;31;455;8640
"4345";TRUE;3247;4,05387;38;455;3200
"4346";TRUE;1927;3,81174;8;455;1280
"4347";TRUE;583;4,75928;119;455;8640
"4348";TRUE;1096;3,4743;10;455;1280
"4349";TRUE;7091;4,29798;25;455;1600
"4350";TRUE;3039;3,94021;17;455;1280
"4351";TRUE;178;3,92574;44;0;12800
"4352";TRUE;112;4,29691;50;455;2240
"4353";TRUE;864;3,60456;24;455;2880
"4354";TRUE;7986;4,33345;66;455;1920
"4355";TRUE;1139;3,93873;27;455;8640
"4356";TRUE;5503;3,68009;52;455;6400
"4357";TRUE;168;4,41799;4;455;1280
"4358";TRUE;6643;4,58633;32;455;8640
"4359";TRUE;9047;4,26449;15;455;1280
"4360";TRUE;3136;3,00358;8;455;8640
"4361";TRUE;143;4,01056;7;455;4800
"4362";TRUE;961;3,54105;17;455;1600
"4363";TRUE;320;3,89598;25;455;6080
"4364";TRUE;1351;4,23177;11;455;1280
"4365";TRUE;2482;4,06574;15;455;6400
"4366";TRUE;3784;4,67652;42;455;1920
"4367";TRUE;1405;3,95256;13;455;1280
"4368";TRUE;157;4,19834;25;455;1920
"4369";TRUE;5626;4,08983;18;455;2560
"4370";TRUE;503;3,77557;12;455;1280
"4371";TRUE;123;3,64321;10;455;8640
"4373";TRUE;753;3,90479;31;455;1280
"4374";TRUE;4514;3,76661;17;455;6720
"4375";TRUE;13347;3,93601;37;455;1600
"4376";TRUE;219;3,53301;16;455;6400
"4377";TRUE;1519;3,34162;7;455;3200
"4378";TRUE;2368;3,94269;16;455;8000
"4379";TRUE;392;4,57578;39;455;3200
"4380";TRUE;514;3,74909;26;455;8640
"4381";TRUE;362;4,54845;8;455;1280
"4383";TRUE;1806;4,70695;16;455;1280
"4384";TRUE;3400;4,50025;59;455;1280
"4385";TRUE;3272;4,09226;12;455;1600
"4386";TRUE;7429;4,30608;192;455;1280
"4387";TRUE;1417;4,56091;24;455;6080
"4388";TRUE;277;4,16261;43;455;1600
"4389";TRUE;10005;4,17177;36;455;1280
"4390";TRUE;2264;4,37144;14;455;3200
"4391";TRUE;2945;4,38928;31;700;2240
"4393";TRUE;5270;3,36315;23;455;4160
"4394";TRUE;1080;4,52874;34;455;1280
"4395";TRUE;185;4,18056;12;455;6400
"4396";TRUE;422;4,28183;43;455;1280
"4397";TRUE;3501;3,68879;32;455;5760
"4398";TRUE;114;4,25452;17;455;2240
"4399";TRUE;349;4,32866;30;455;2560
"4400";TRUE;4517;4,43479;50;455;8640
"4401";TRUE;363;4,05807;38;455;1280
"4402";TRUE;3832;3,48933;15;455;1280
"4403";TRUE;94;4,37821;9;3200;8640
"4405";TRUE;390;4,09989;24;455;5120
"4407";TRUE;5053;2,73536;28;455;7680
"4408";TRUE;1179;4,46267;26;455;6400
"4409";TRUE;2811;4,21095;14;455;6400
"4412";TRUE;268;4,27744;35;455;2240
"4413";TRUE;1313;3,47183;50;455;6080
"4415";TRUE;2059;3,37736;10;0;1280
"4416";TRUE;4323;3,51398;24;455;6400
"4417";TRUE;1359;3,84926;12;455;3200
"4418";TRUE;221;4,37196;19;455;8640
"4419";TRUE;1684;4,0365;39;455;8640
"4420";TRUE;5070;4,13456;19;455;1280
"4421";TRUE;1424;4,03275;31;455;7680
"4422";TRUE;104;4,18066;12;455;1280
"4423";TRUE;2686;3,72971;21;455;5760
"4424";TRUE;140;3,35277;10;455;6400
"4425";TRUE;479;4,22774;14;455;8640
"4426";TRUE;1448;4,19399;28;455;8640
"4427";TRUE;2465;4,67906;16;455;8640
"4429";TRUE;414;3,52288;18;520;9600
"4431";TRUE;95;3,9742;22;455;2880
"4432";TRUE;343;2,89167;0;520;2240
"4433";TRUE;8543;4,48612;6;455;1280
"4434";TRUE;7320;2,97273;11;455;6400
"4435";TRUE;2633;4,04333;26;455;6080
"4436";TRUE;199;3,84194;8;455;1280
"4437";TRUE;391;3,0943;26;455;1920
"4438";TRUE;180;3,07066;24;455;1280
"4439";TRUE;108;3,24372;8;455;2560
"4440";TRUE;13388;3,52042;14;455;1280
"4441";TRUE;178;4,39436;31;455;1920
"4442";TRUE;439;4,2672;9;455;1920
"4443";TRUE;215;4,29162;13;455;2560
"4444";TRUE;3007;4,42748;20;455;5760
"4445";TRUE;2194;4,58019;27;455;2560
"4446";TRUE;6402;3,47334;20;455;6400
"4447";TRUE;160;3,98103;59;455;2240
"4448";TRUE;2784;3,7435;19;455;2240
"4450";TRUE;7211;3,66891;69;455;8640
"4451";TRUE;6634;4,55978;20;455;8640
"4452";TRUE;478;4,56028;10;455;7680
"4453";TRUE;1548;4,44713;12;455;1280
"4454";TRUE;360;2,8686;51;455;3200
"4456";TRUE;170;4,31352;0;455;1280
"4457";TRUE;3341;4,35011;7;455;1280
"4458";TRUE;6271;4,03066;33;455;3200
"4459";TRUE;372;4,28484;18;455;8640
"4460";TRUE;553;2,97596;16;455;1600
"4461";TRUE;69;3,66158;6;455;1920
"4462";TRUE;228;3,73263;143;455;8640
"4463";TRUE;6012;4,82842;56;455;8640
"4465";TRUE;1179;3,99632;12;455;6400
"4466";TRUE;2868;4,52897;12;455;2240
"4467";TRUE;2171;3,60917;37;455;1280
"4468";TRUE;326;3,73975;21;455;8640
"4469";TRUE;1254;4,27843;43;455;8640
"4470";TRUE;977;4,57811;36;455;1280
"4471";TRUE;8686;4,39867;71;455;8640
"4472";TRUE;8533;3,96655;25;455;2560
"4473";TRUE;4507;3,46291;19;455;2560
"4474";TRUE;112;4,0283;10;455;6400
"4475";TRUE;919;4,09865;131;1360;5440
"4476";TRUE;459;4,11625;34;455;8640
"4477";TRUE;1634;2,7395;27;455;2880
"4478";TRUE;2820;4,08098;30;455;6400
"4479";TRUE;832;4,49174;56;455;8640
"4480";TRUE;132;4,48299;27;455;3840
"4481";TRUE;5821;3,78203;36;455;1600
"4483";TRUE;305;4,31143;7;455;1920
"4485";TRUE;2791;4,23454;26;455;6080
"4486";TRUE;9215;4,29464;17;455;1280
"4489";TRUE;126;4,31585;21;455;3200
"4490";TRUE;9220;3,95235;28;455;6400
"4491";TRUE;173;4,23116;16;455;3200
"4492";TRUE;225;4,18614;20;455;8640
"4493";TRUE;157;4,62646;29;700;1920
"4494";TRUE;2677;4,24988;24;455;8640
"4495";TRUE;2606;4,14034;14;455;1280
"4496";TRUE;122;3,94902;22;455;5760
"4500";TRUE;10834;4,25516;22;455;2560
"4501";TRUE;108;4,07617;0;455;1280
"4502";TRUE;2226;3,9849;18;455;8640
"4503";TRUE;270;4,2549;29;455;3840
"4504";TRUE;835;4,80339;77;455;8640
"4505";TRUE;203;4,51103;8;455;8640
"4506";TRUE;2127;4,25158;33;455;8640
"4507";TRUE;6023;4,39633;23;455;8640
"4508";TRUE;101;4,11472;6;455;1280
"4509";TRUE;150;4,95576;9;960;3840
"4510";TRUE;17413;3,31811;40;455;1280
"4511";TRUE;2030;4,33658;17;455;6400
"4512";TRUE;132;4,14098;86;455;1280
"4514";TRUE;1202;3,61619;26;455;8640
"4515";TRUE;10010;3,71802;23;455;1280
"4516";TRUE;287;3,16333;27;0;4800
"4517";TRUE;268;4,12152;33;455;2240
"4518";TRUE;928;4,57295;35;455;8640
"4520";TRUE;334;3,94362;102;455;6080
"4521";TRUE;507;4,19622;6;455;1280
"4522";TRUE;4221;4,72526;22;455;3840
"4523";TRUE;895;3,66608;39;455;1280
"4524";TRUE;494;4,52989;94;0;3200
"4525";TRUE;1818;3,68103;15;455;3840
"4526";TRUE;1317;4,47699;56;455;8640
"4527";TRUE;4415;4,17502;105;488;9280
"4528";TRUE;4563;4,36923;63;455;8640
"4529";TRUE;292;4,42028;25;455;4800
"4530";TRUE;124;3,87067;21;455;8000
"4532";TRUE;136;3,10345;16;455;2880
"4533";TRUE;4638;4,51931;7;455;3840
"4534";TRUE;748;4,0792;0;455;4160
"4536";TRUE;793;4,00813;25;455;1280
"4537";TRUE;110;3,92977;6;455;5440
"4538";TRUE;526;4,07681;22;455;8640
"4539";TRUE;244;3,78722;21;455;2240
"4540";TRUE;1902;3,77919;40;455;6720
"4541";TRUE;1349;4,02398;17;455;8640
"4542";TRUE;245;4,65883;33;455;8640
"4544";TRUE;195;4,37611;33;455;8640
"4545";TRUE;81;4,19346;7;455;1280
"4546";TRUE;2314;3,55424;13;455;2560
"4547";TRUE;1085;4,05521;28;455;5760
"4549";TRUE;6631;4,38849;28;455;1280
"4550";TRUE;2566;4,77095;99;455;5120
"4551";TRUE;229;4,0722;15;700;1920
"4553";TRUE;8681;4,35797;40;455;8640
"4554";TRUE;1574;3,48533;52;455;1280
"4555";TRUE;220;4,292;8;0;5120
"4556";TRUE;693;4,60881;14;455;3520
"4557";TRUE;2157;3,63239;10;455;1280
"4559";TRUE;9762;4,71852;18;455;8640
"4560";TRUE;4994;3,23537;60;455;8640
"4561";TRUE;104;4,13178;18;455;2240
"4563";TRUE;104;4,44637;56;455;1600
"4564";TRUE;4411;3,95246;29;455;7040
"4565";TRUE;72;4,38776;11;455;8640
"4567";TRUE;238;4,07095;8;0;5120
"4568";TRUE;5023;4,449;53;455;3840
"4569";TRUE;2310;4,04932;53;455;8640
"4570";TRUE;3129;4,16006;14;455;6080
"4571";TRUE;1419;3,44811;34;455;1920
"4572";TRUE;3239;3,84593;40;455;6080
"4573";TRUE;2511;4,80821;32;455;2560
"4574";TRUE;1291;3,42982;18;455;1280
"4575";TRUE;3297;4,23366;19;455;6080
"4577";TRUE;200;4,36559;17;455;8640
"4578";TRUE;100;4,08015;20;455;3840
"4580";TRUE;1445;3,84912;26;455;1280
"4581";TRUE;256;3,77616;61;455;3200
"4582";TRUE;880;4,02431;14;455;1920
"4583";TRUE;483;3,70114;16;455;4800
"4584";TRUE;159;4,13108;19;455;3840
"4586";TRUE;1937;3,62527;8;455;1280
"4587";TRUE;418;4,03753;52;455;8640
"4589";TRUE;227;3,85314;22;455;2560
"4591";TRUE;5996;3,13268;22;455;8640
"4592";TRUE;769;4,36649;22;455;5440
"4593";TRUE;111;4,41076;41;455;3200
"4594";TRUE;649;3,49054;12;455;1280
"4595";TRUE;89;3,74624;23;3200;8640
"4597";TRUE;174;4,2751;29;455;1280
"4598";TRUE;177;4,4126;131;455;2560
"4599";TRUE;1616;3,92845;28;455;8640
"4600";TRUE;1768;3,75037;67;455;8640
"4601";TRUE;2283;4,47472;49;455;1280
"4602";TRUE;295;4,27262;24;455;3200
"4604";TRUE;469;3,06003;25;455;1280
"4605";TRUE;14404;4,18484;145;455;8640
"4606";TRUE;5138;3,98373;9;800;3200
"4609";TRUE;2801;3,73097;41;455;8640
"4611";TRUE;389;3,89551;41;455;2880
"4612";TRUE;175;4,20917;37;455;8640
"4613";TRUE;4722;2,99937;24;455;6400
"4615";TRUE;167;3,9554;20;455;8640
"4616";TRUE;150;4,27542;22;455;8640
"4617";TRUE;746;4,78937;16;455;1280
"4618";TRUE;315;2,2485;7;455;8640
"4619";TRUE;191;3,75495;10;455;2560
"4620";TRUE;3698;4,18778;23;455;1280
"4621";TRUE;724;4,7013;78;455;8640
"4622";TRUE;1089;4,49929;6;455;1600
"4623";TRUE;119;4,34426;6;455;1920
"4624";TRUE;101;4,54132;7;455;3200
"4626";TRUE;2114;3,95461;8;455;2880
"4628";TRUE;1668;4,4917;27;455;1280
"4629";TRUE;366;4,07354;18;455;1920
"4630";TRUE;1948;3,49417;31;455;8640
"4631";TRUE;1601;4,18066;7;455;1280
"4632";TRUE;9081;3,93421;26;455;5440
"4633";TRUE;1626;4,36047;18;455;1600
"4634";TRUE;2831;3,93517;10;455;2560
"4635";TRUE;94;4,21137;17;455;1280
"4636";TRUE;5961;4,40398;11;455;6400
"4637";TRUE;272;3,87215;31;455;3200
"4638";TRUE;267;3,9932;26;455;8640
"4640";TRUE;1597;4,6327;29;455;6400
"4641";TRUE;158;3,15165;22;455;8000
"4642";TRUE;3696;4,21377;19;455;2560
"4643";TRUE;172;4,25595;13;455;1600
"4644";TRUE;214;4,49926;32;455;2560
"4645";TRUE;12794;3,78622;53;455;1280
"4646";TRUE;8224;3,89028;16;455;1280
"4647";TRUE;1537;4,25051;47;455;8640
"4648";TRUE;7107;4,46468;37;455;1600
"4649";TRUE;1599;4,54026;26;455;8640
"4650";TRUE;806;3,6844;30;455;8640
"4651";TRUE;363;3,86162;51;455;8640
"4652";TRUE;1584;3,71626;50;455;1280
"4654";TRUE;314;4,48056;9;455;1280
"4655";TRUE;3546;4,56973;19;455;8640
"4656";TRUE;1117;4,12242;9;455;1600
"4657";TRUE;164;4,32095;110;455;8640
"4658";TRUE;155;4,84262;14;455;3200
"4659";TRUE;6769;4,07146;14;455;3200
"4660";TRUE;1764;4,24326;8;455;1280
"4661";TRUE;1979;3,90836;27;455;8640
"4662";TRUE;68;4,13946;7;455;1600
"4663";TRUE;108;3,85839;27;455;3200
"4664";TRUE;2759;3,62494;12;455;8640
"4666";TRUE;105;4,56875;43;455;6400
"4667";TRUE;209;4,59927;32;0;3200
"4668";TRUE;76;4,39674;11;0;1280
"4669";TRUE;116;4,30656;6;455;1280
"4672";TRUE;1424;4,17516;17;455;4480
"4673";TRUE;1260;3,60502;30;455;8640
"4674";TRUE;1099;4,39986;17;455;1600
"4675";TRUE;208;4,36064;9;455;6400
"4677";TRUE;2264;3,56694;13;455;8640
"4678";TRUE;816;3,54281;18;455;1280
"4679";TRUE;2266;4,2552;7;455;1280
"4680";TRUE;127;4,55098;31;0;12800
"4683";TRUE;3845;4,06461;20;455;2560
"4684";TRUE;5820;3,30793;28;455;6400
"4685";TRUE;153;3,92333;17;455;8640
"4686";TRUE;4430;4,19823;33;455;3200
"4687";TRUE;237;4,56491;7;0;5120
"4688";TRUE;293;3,74303;18;455;1280
"4689";TRUE;212;3,73634;19;455;1280
"4690";TRUE;2666;3,73182;27;455;1280
"4691";TRUE;315;4,69314;313;455;8640
"4692";TRUE;5181;4,48189;16;455;8640
"4693";TRUE;99;4,24721;12;455;1920
"4694";TRUE;110;4,32601;24;455;1280
"4695";TRUE;975;2,63071;27;468;1280
"4696";TRUE;215;3,96958;19;455;3200
"4697";TRUE;185;4,25879;13;455;4480
"4698";TRUE;1329;4,04095;9;455;3200
"4699";TRUE;387;4,62816;11;455;1920
"4700";TRUE;5818;3,57281;31;455;6080
"4701";TRUE;2121;4,13832;7;455;3520
"4702";TRUE;4028;3,4552;145;0;2240
"4703";TRUE;5563;3,09239;8;455;3200
"4704";TRUE;262;3,60993;13;455;1280
"4705";TRUE;892;3,74821;23;455;8640
"4706";TRUE;642;3,94566;15;455;8000
"4707";TRUE;3615;3,94266;9;455;1280
"4708";TRUE;189;3,8821;78;455;8640
"4709";TRUE;8098;4,41968;27;455;6400
"4710";TRUE;960;4,2654;5;455;1280
"4711";TRUE;3747;2,90921;21;468;3200
"4712";TRUE;116;4,35504;9;455;2240
"4713";TRUE;283;4,15977;78;455;1280
"4714";TRUE;482;3,86386;10;468;2240
"4716";TRUE;1297;4,14013;19;455;1280
"4717";TRUE;1501;2,97476;26;455;8640
"4718";TRUE;248;4,48916;27;455;1600
"4719";TRUE;3195;4,47386;39;455;4800
"4720";TRUE;296;4,21475;34;455;8640
"4721";TRUE;1276;3,81182;19;455;1280
"4723";TRUE;223;4,1284;15;455;1280
"4724";TRUE;148;3,97834;16;455;6400
"4726";TRUE;245;4,81125;51;455;8640
"4727";TRUE;5353;4,56803;8;455;1600
"4728";TRUE;512;4,70493;24;455;6720
"4729";TRUE;263;4,75285;6;455;6400
"4730";TRUE;1735;3,75629;12;455;8640
"4732";TRUE;1249;3,88096;44;455;8640
"4733";TRUE;1144;4,77889;16;455;8640
"4735";TRUE;109;4,39168;26;455;3200
"4736";TRUE;1029;4,4239;10;455;8000
"4737";TRUE;3577;3,30378;7;455;7680
"4738";TRUE;2123;4,22233;6;455;1280
"4739";TRUE;2655;4,06282;120;455;8640
"4740";TRUE;2855;4,18984;24;455;2880
"4742";TRUE;684;3,4717;13;455;6720
"4743";TRUE;412;3,70804;7;455;1280
"4744";TRUE;468;3,87619;54;455;1600
"4745";TRUE;371;3,96186;44;455;8640
"4746";TRUE;222;4,57179;87;455;6400
"4748";TRUE;97;4,48686;17;455;3200
"4750";TRUE;74;4,16463;12;455;1280
"4751";TRUE;174;4,36877;50;455;5440
"4752";TRUE;4039;4,43175;17;455;8640
"4753";TRUE;1360;4,32936;11;455;1280
"4754";TRUE;1938;4,20115;51;455;8640
"4755";TRUE;169;3,88388;30;455;1280
"4756";TRUE;116;3,29105;8;455;1280
"4757";TRUE;6615;4,03258;0;455;1280
"4758";TRUE;156;4,34373;20;455;1920
"4759";TRUE;1714;3,96079;97;455;2240
"4760";TRUE;209;4,00123;44;455;4480
"4761";TRUE;254;3,84019;12;455;1280
"4762";TRUE;1155;4,63889;19;455;8640
"4763";TRUE;107;4,7655;50;455;1280
"4764";TRUE;166;4,72768;26;455;8640
"4765";TRUE;253;3,88102;28;455;8640
"4766";TRUE;649;2,78543;7;455;1280
"4767";TRUE;903;3,66676;6;455;1280
"4768";TRUE;1415;4,87331;27;455;8640
"4769";TRUE;287;3,83114;30;455;2560
"4770";TRUE;1362;4,50371;25;455;6400
"4771";TRUE;692;4,57694;16;455;1280
"4772";TRUE;1137;4,33725;24;455;2880
"4773";TRUE;123;3,94667;38;455;3200
"4774";TRUE;10161;4,26592;15;455;8640
"4775";TRUE;1167;3,62298;22;455;1600
"4776";TRUE;8093;4,51091;54;0;12800
"4777";TRUE;942;4,08302;18;455;6080
"4778";TRUE;1153;4,17974;8;455;6400
"4779";TRUE;774;4,05345;34;455;6080
"4780";TRUE;2386;4,57659;25;455;1920
"4781";TRUE;101;4,72755;40;455;1280
"4782";TRUE;902;3,67652;19;455;2560
"4783";TRUE;3082;3,82056;29;455;3200
"4784";TRUE;8274;4,18747;31;455;6080
"4785";TRUE;3669;3,7578;12;455;1280
"4786";TRUE;141;4,78966;7;455;1600
"4787";TRUE;141;4,16797;21;455;1280
"4789";TRUE;5093;3,55247;14;455;4480
"4790";TRUE;2514;4,34484;16;455;5760
"4791";TRUE;1492;3,71457;21;455;1600
"4792";TRUE;537;3,61792;60;520;9600
"4793";TRUE;158;3,77149;44;455;5120
"4794";TRUE;1727;4,78907;20;455;1280
"4795";TRUE;799;4,16749;17;455;7040
"4797";TRUE;4794;4,21912;44;455;8640
"4799";TRUE;138;3,13706;7;455;5120
"4800";TRUE;237;4,29203;12;455;1600
"4801";TRUE;1227;3,80289;29;455;8640
"4802";TRUE;97;4,05924;18;455;8000
"4803";TRUE;3728;3,6748;6;455;2240
"4804";TRUE;1177;4,38461;6;455;1600
"4805";TRUE;141;4,77004;53;455;1280
"4806";TRUE;5003;3,58261;25;455;6080
"4807";TRUE;4791;3,66321;30;455;1280
"4810";TRUE;1120;4,19282;7;455;1280
"4812";TRUE;719;4,44521;25;455;6400
"4813";TRUE;128;4,31884;22;455;6400
"4814";TRUE;167;4,37767;51;455;6400
"4815";TRUE;6434;4,0535;17;455;1600
"4816";TRUE;1344;3,45442;20;455;8640
"4817";TRUE;2816;4,39006;39;455;1280
"4818";TRUE;9307;3,99604;22;455;1280
"4819";TRUE;2617;3,8635;15;455;6400
"4820";TRUE;6031;4,36757;36;455;6400
"4822";TRUE;1560;3,99678;16;455;8640
"4823";TRUE;3915;3,67118;10;455;1600
"4825";TRUE;200;4,20266;13;455;8000
"4826";TRUE;242;3,14027;39;455;4800
"4827";TRUE;1340;3,99053;7;455;8640
"4828";TRUE;1351;3,07031;9;455;1280
"4829";TRUE;219;4,09962;16;455;1600
"4830";TRUE;103;3,30415;62;455;8640
"4833";TRUE;1971;4,42724;17;455;1920
"4834";TRUE;227;4,2789;31;455;8640
"4835";TRUE;445;3,46072;45;455;8640
"4836";TRUE;438;3,63769;26;455;8640
"4837";TRUE;376;3,77373;20;455;1280
"4839";TRUE;852;4,15231;31;455;7040
"4840";TRUE;4082;3,49514;55;455;6400
"4841";TRUE;100;3,82838;15;455;3200
"4842";TRUE;1995;4,22314;12;0;1280
"4843";TRUE;219;3,4581;0;455;2560
"4845";TRUE;8497;4,49667;18;455;8640
"4846";TRUE;169;4,77053;20;455;6080
"4847";TRUE;417;4,20312;29;455;1600
"4848";TRUE;128;3,52775;11;455;1280
"4849";TRUE;9337;4,0987;12;455;7680
"4850";TRUE;3916;3,8062;37;455;8640
"4852";TRUE;3744;4,61997;26;455;6400
"4853";TRUE;505;4,52495;18;455;3200
"4855";TRUE;613;2,94153;9;455;1280
"4856";TRUE;134;4,33382;33;455;2240
"4857";TRUE;274;4,15409;49;455;8640
"4858";TRUE;5941;4,36622;30;455;1280
"4859";TRUE;1290;3,41654;44;455;8640
"4860";TRUE;621;3,50799;22;455;5120
"4861";TRUE;133;3,82576;12;0;2240
"4862";TRUE;810;4,23479;27;455;8640
"4863";TRUE;1205;3,38882;37;455;8000
"4864";TRUE;74;4,41949;8;455;3200
"4865";TRUE;150;3,67462;20;455;3200
"4866";TRUE;1781;3,96435;6;455;1280
"4868";TRUE;239;4,56058;36;455;8640
"4869";TRUE;8121;4,60474;17;455;3840
"4870";TRUE;229;4,63915;20;455;7360
"4873";TRUE;288;4,4468;36;455;8000
"4874";TRUE;2413;3,96793;30;455;8640
"4875";TRUE;338;4,36109;35;455;3200
"4877";TRUE;532;3,38313;33;455;3200
"4878";TRUE;249;3,62732;67;455;1280
"4879";TRUE;212;4,17772;34;455;8640
"4880";TRUE;875;4,39903;14;455;3200
"4881";TRUE;4369;4,56712;42;455;1280
"4882";TRUE;2555;4,52162;39;455;8640
"4883";TRUE;778;4,229;17;455;1600
"4884";TRUE;2181;3,67787;39;455;8640
"4885";TRUE;155;4,47075;25;455;3200
"4886";TRUE;5983;4,36768;22;455;1600
"4887";TRUE;129;4,13243;37;455;2880
"4888";TRUE;3234;4,0752;17;455;1280
"4889";TRUE;856;3,94248;74;468;1600
"4890";TRUE;210;3,51871;12;455;3200
"4891";TRUE;2917;3,07745;7;455;8640
"4892";TRUE;266;4,1363;94;455;2240
"4893";TRUE;2093;4,11916;262;455;8640
"4894";TRUE;146;4,53713;8;0;1920
"4895";TRUE;184;3,43277;17;468;3200
